"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC"
251;45,712;0,7618666667;1674728995,32;0,0000011216
252;46,003;0,7667166667;1674728995,619;-0,000000652
253;46,303;0,7717166667;1674728995,92;-0,0000016669
254;46,603;0,7767166667;1674728996,247;-0,0000007981
255;46,905;0,78175;1674728996,515;0,0000012676
256;47,204;0,7867333333;1674728996,813;0,0824982951
257;47,503;0,7917166667;1674728997,11;0,0827669124
258;47,803;0,7967166667;1674728997,412;0,0830823065
259;48,103;0,8017166667;1674728997,727;0,0827291594
260;48,403;0,8067166667;1674728998,012;0,0829939829
261;48,703;0,8117166667;1674728998,343;0,0828045549
262;49,003;0,8167166667;1674728998,61;0,0830351245
263;49,304;0,8217333333;1674728998,909;0,0828871327
264;49,604;0,8267333333;1674728999,219;0,0825803941
265;49,903;0,8317166667;1674728999,521;0,0830614963
266;50,203;0,8367166667;1674728999,82;0,0826554581
267;50,503;0,8417166667;1674729000,121;0,0830390655
268;50,803;0,8467166667;1674729000,451;0,0830267636
269;51,103;0,8517166667;1674729000,719;0,0826980362
270;51,404;0,8567333333;1674729001,019;0,0829820861
271;51,703;0,8617166667;1674729001,317;0,0827437449
272;52,006;0,8667666667;1674729001,615;0,0825908545
273;52,303;0,8717166667;1674729001,931;0,0823614267
274;52,604;0,8767333333;1674729002,222;0,0928468917
275;52,903;0,8817166667;1674729002,521;0,0930861168
276;53,203;0,8867166667;1674729002,82;0,0931562453
277;53,503;0,8917166667;1674729003,118;0,0755798816
278;53,803;0,8967166667;1674729003,417;0,0757935084
279;54,103;0,9017166667;1674729003,707;0,0756326253
280;54,412;0,9068666667;1674729004,036;0,0755619811
281;54,703;0,9117166667;1674729004,319;0,0757123302
282;55,003;0,9167166667;1674729004,619;0,0757433797
283;55,304;0,9217333333;1674729004,92;0,0755869902
284;55,603;0,9267166667;1674729005,223;0,0755643752
285;55,903;0,9317166667;1674729005,521;0,0756010233
286;56,203;0,9367166667;1674729005,82;0,0755694949
287;56,503;0,9417166667;1674729006,12;0,0755616128
288;56,803;0,9467166667;1674729006,418;0,075576714
289;57,103;0,9517166667;1674729006,735;0,0755549462
290;57,404;0,9567333333;1674729007,016;0,0755919257
291;57,703;0,9617166667;1674729007,317;0,0755678375
292;58,006;0,9667666667;1674729007,621;0,0758009116
293;58,304;0,9717333333;1674729007,918;0,0755732518
294;58,603;0,9767166667;1674729008,226;0,0930220288
295;58,903;0,9817166667;1674729008,507;0,0930881426
296;59,203;0,9867166667;1674729008,824;0,0931086213
297;59,503;0,9917166667;1674729009,106;0,0756139145
298;59,811;0,99685;1674729009,435;0,0756724409
299;60,103;1,0017166667;1674729009,726;0,0756297892
300;60,403;1,0067166667;1674729010,009;0,0756020177
301;60,703;1,0117166667;1674729010,31;0,075784153
302;61,003;1,0167166667;1674729010,608;-0,0000017337
303;61,304;1,0217333333;1674729010,923;-0,0000014111
304;61,603;1,0267166667;1674729011,207;-0,0000013122
305;61,903;1,0317166667;1674729011,507;0,0000013141
306;62,211;1,03685;1674729011,82;0,0002081529
307;62,504;1,0417333333;1674729012,118;0,0002081529
308;62,803;1,0467166667;1674729012,432;0,110719276
309;63,103;1,0517166667;1674729012,714;0,110672978
310;63,403;1,0567166667;1674729013,028;0,111080379
311;63,703;1,0617166667;1674729013,321;0,110489222
312;64,003;1,0667166667;1674729013,617;0,111097248
313;64,303;1,0717166667;1674729013,915;0,111017138
314;64,603;1,0767166667;1674729014,213;0,110814229
315;64,903;1,0817166667;1674729014,529;0,11064749
316;65,203;1,0867166667;1674729014,82;0,110703659
317;65,503;1,0917166667;1674729015,136;0,110653641
318;65,81;1,0968333333;1674729015,419;0,110994118
319;66,103;1,1017166667;1674729015,719;0,110886752
320;66,403;1,1067166667;1674729016,017;0,110702149
321;66,703;1,1117166667;1674729016,306;0,110588006
322;67,01;1,1168333333;1674729016,62;0,110602886
323;67,303;1,1217166667;1674729016,917;0,110650252
324;67,606;1,1267666667;1674729017,231;0,110842885
325;67,903;1,1317166667;1674729017,514;0,121091334
326;68,203;1,1367166667;1674729017,822;0,121182789
327;68,503;1,1417166667;1674729018,105;0,121292033
328;68,81;1,1468333333;1674729018,42;0,121308902
329;69,103;1,1517166667;1674729018,722;0,103488157
330;69,403;1,1567166667;1674729019,006;0,10327534
331;69,711;1,16185;1674729019,34;0,103487752
332;70,003;1,1667166667;1674729019,622;0,103539906
333;70,303;1,1717166667;1674729019,906;0,103311068
334;70,61;1,1768333333;1674729020,22;0,103553534
335;70,903;1,1817166667;1674729020,505;0,103309005
336;71,21;1,1868333333;1674729020,825;0,103328526
337;71,503;1,1917166667;1674729021,108;0,103324511
338;71,804;1,1967333333;1674729021,436;0,103476739
339;72,11;1,2018333333;1674729021,725;0,103350994
340;72,404;1,2067333333;1674729022,038;0,103565394
341;72,703;1,2117166667;1674729022,307;0,103299613
342;73,011;1,21685;1674729022,621;0,103519427
343;73,303;1,2217166667;1674729022,92;0,103297698
344;73,603;1,2267166667;1674729023,22;0,103295561
345;73,903;1,2317166667;1674729023,55;0,121293654
346;74,203;1,2367166667;1674729023,818;0,121211813
347;74,503;1,2417166667;1674729024,115;0,121254317
348;74,804;1,2467333333;1674729024,412;0,120813178
349;75,103;1,2517166667;1674729024,715;0,103426942
350;75,403;1,2567166667;1674729025,044;0,103558764
351;75,703;1,2617166667;1674729025,312;0,103517328
352;76,003;1,2667166667;1674729025,657;0,0894520308
353;76,315;1,2719166667;1674729025,923;0,0000009903
354;76,603;1,2767166667;1674729026,221;-0,0000007415
355;76,903;1,2817166667;1674729026,522;-0,0000006879
356;77,202;1,2867;1674729026,805;-0,0000010698
357;77,51;1,2918333333;1674729027,118;-0,0000016519
